gunning_fog,pos,neg,neu,Citations,Times Cited,Number Authors,Journal Impact Factor,wc,sc,wps,dic,sixltr,insight,cause,discrep,tentat,certain,quant,numbers,jargon,Retracted
10.92,0.039,0.032,0.929,48,49,3,8.783999999999999,10804,539,20.044526901669762,0.3267308404294706,3286,0.12134394668641245,0.1692891521658645,0.06284709366901148,0.19252128841169933,0.11227323213624583,0.1338393187708256,0.062014068863383925,0.6732691595705294,False
13.36,0.085,0.05,0.865,0,5,1,8.783999999999999,1370,66,20.75757575757576,0.3781021897810219,345,0.15036496350364964,0.19635036496350364,0.07518248175182482,0.2197080291970803,0.13211678832116788,0.1802919708029197,0.0781021897810219,0.621897810218978,False
10.28,0.046,0.045,0.909,31,39,9,8.783999999999999,15085,931,16.203007518796994,0.34656943984090155,4684,0.13317865429234338,0.18084189592310249,0.05846867749419954,0.2276433543254889,0.10440835266821344,0.12707988067616838,0.054027179317202516,0.6534305601590984,False
14.67,0.044,0.043,0.913,0,39,12,0.0,9030,619,14.588045234248787,0.3249169435215947,2969,0.16312292358803987,0.1859357696566999,0.06655592469545958,0.18482834994462904,0.12602436323366556,0.14462901439645626,0.06777408637873754,0.6750830564784054,False
15.09,0.077,0.027000000000000003,0.8959999999999999,3,54,7,0.0,6705,621,10.797101449275363,0.3700223713646533,2199,0.2192393736017897,0.2459358687546607,0.10514541387024608,0.2156599552572707,0.14496644295302016,0.17032065622669648,0.08217747949291572,0.6299776286353467,False
13.13,0.05,0.024,0.926,0,47,10,0.0,9071,498,18.214859437751,0.2901554404145077,2704,0.14629037592327196,0.17462242310660347,0.07375151581964502,0.18707970455297104,0.12038364017197666,0.14695182449564545,0.06427075294895823,0.7098445595854923,False
12.82,0.042,0.093,0.866,7,41,8,0.0,6792,398,17.065326633165828,0.2952002355712603,2345,0.14561248527679624,0.1685806831566549,0.06919905771495878,0.17270318021201414,0.11204358068315666,0.13177267373380447,0.0530035335689046,0.7047997644287397,False
11.48,0.048,0.05,0.901,2,38,6,2.404,5016,435,11.53103448275862,0.32177033492822965,1347,0.14912280701754385,0.1832137161084529,0.062200956937799035,0.19457735247208927,0.1116427432216906,0.1545055821371611,0.06140350877192983,0.6782296650717703,False
18.82,0.065,0.086,0.8490000000000001,2,79,4,2.404,3389,146,23.21232876712329,0.3328415461788138,1250,0.14015933903806432,0.17143700206550605,0.06698141044555916,0.18353496606668634,0.11419297727943345,0.14517556801416348,0.04868692829743288,0.6671584538211862,False
11.86,0.059,0.037000000000000005,0.904,0,49,11,2.404,4241,234,18.123931623931625,0.3485027116246168,1182,0.14949304409337422,0.212685687337892,0.05871256779061543,0.1898137231784956,0.11483140768686632,0.14076868663051167,0.05659042678613535,0.6514972883753831,False
14.32,0.079,0.025,0.897,0,30,6,0.0,3090,198,15.606060606060606,0.3902912621359224,945,0.14401294498381878,0.225242718446602,0.051779935275080916,0.2168284789644013,0.10938511326860842,0.16051779935275082,0.05857605177993527,0.6097087378640776,False
14.39,0.097,0.045,0.858,0,16,2,0.0,5809,325,17.873846153846152,0.3549664313995524,1675,0.1458082286107764,0.18901704252022725,0.06489929419865725,0.20485453606472714,0.10587020141160268,0.1248063349974178,0.04527457393699432,0.6450335686004476,False
11.31,0.071,0.093,0.835,0,19,4,0.0,2790,197,14.16243654822335,0.3469534050179212,937,0.14623655913978495,0.15698924731182795,0.04838709677419355,0.1774193548387097,0.12258064516129033,0.15878136200716847,0.04767025089605735,0.6530465949820788,False
14.92,0.062,0.044,0.895,3,27,11,2.8510000000000004,2985,160,18.65625,0.31926298157453936,923,0.1135678391959799,0.17922948073701842,0.04489112227805695,0.176214405360134,0.10988274706867672,0.1169179229480737,0.04589614740368509,0.6807370184254606,False
13.43,0.024,0.026,0.949,2,18,7,2.8510000000000004,2399,161,14.900621118012419,0.3288870362651105,939,0.11754897874114215,0.18299291371404752,0.06044185077115465,0.2071696540225094,0.08753647353063776,0.1271363067944977,0.05252188411838266,0.6711129637348896,False
13.01,0.057,0.035,0.908,0,21,4,0.0,2611,151,17.29139072847682,0.3849099961700498,684,0.10800459594025276,0.20605132133282267,0.037916507085407884,0.2094982765224052,0.09766373037150516,0.15970892378399082,0.050172347759479125,0.6150900038299503,False
13.93,0.066,0.063,0.871,8,30,4,0.0,5815,398,14.610552763819095,0.3874462596732588,1666,0.11229578675838348,0.19535683576956148,0.04729148753224418,0.2232158211521926,0.0942390369733448,0.13344797936371453,0.06362854686156492,0.6125537403267411,False
14.8,0.066,0.053,0.882,2,30,11,0.0,5596,522,10.720306513409962,0.3386347390993567,2006,0.1345604002859185,0.1992494639027877,0.056826304503216574,0.21300929235167976,0.10507505360972123,0.13688348820586133,0.04664045746962117,0.6613652609006433,False
15.82,0.066,0.031,0.902,11,47,4,0.0,14021,2801,5.005712245626562,0.3136010270308823,5175,0.12153198773268667,0.14806361885742814,0.03944083874188717,0.15747806861136865,0.09870907923828542,0.13408458740460738,0.034662292275871906,0.6863989729691178,False
12.89,0.063,0.064,0.873,0,27,7,2.885,3798,367,10.348773841961851,0.33701948393891523,1065,0.15429173249078462,0.21248025276461294,0.1032122169562928,0.2369668246445497,0.16245392311743026,0.1708794102159031,0.07661927330173776,0.6629805160610848,False
12.72,0.045,0.04,0.915,2,22,3,2.885,1976,130,15.2,0.31376518218623484,867,0.14625506072874495,0.145748987854251,0.04402834008097166,0.17408906882591094,0.10981781376518218,0.12904858299595146,0.038461538461538464,0.6862348178137652,False
11.2,0.038,0.14,0.8220000000000001,0,25,2,0.0,2942,169,17.40828402366864,0.3501019714479945,1014,0.11318830727396327,0.16349422161794694,0.04214819850441876,0.19306594153636986,0.08157715839564922,0.1213460231135282,0.029231815091774305,0.6498980285520055,False
11.7,0.098,0.052000000000000005,0.8490000000000001,2,3,4,2.3369999999999997,6475,447,14.48545861297539,0.3952123552123552,2276,0.16447876447876447,0.22162162162162166,0.07135135135135136,0.2321235521235521,0.11583011583011585,0.15104247104247104,0.07181467181467181,0.6047876447876448,False
13.21,0.08199999999999999,0.065,0.853,0,22,4,5.354,10318,623,16.56179775280899,0.3732312463655747,2839,0.16611746462492732,0.2159333204109324,0.0835433223492925,0.2274665632874588,0.13326226012793174,0.1713510370226788,0.07026555534018221,0.6267687536344253,False
16.52,0.053,0.049,0.899,4,46,8,0.0,7608,634,12.0,0.3167718191377497,2213,0.11921661409043112,0.1616719242902208,0.057570977917981075,0.1930862250262881,0.1073869610935857,0.13249211356466878,0.04206098843322818,0.6832281808622502,False
11.39,0.056,0.127,0.8170000000000001,7,30,9,0.0,7477,567,13.18694885361552,0.3010565734920423,2154,0.13146984084525878,0.1812224154072489,0.06165574428246622,0.1903169720476127,0.10391868396415677,0.11970041460478804,0.048682626721947314,0.6989434265079577,False
15.33,0.07200000000000001,0.055,0.873,0,1,9,0.0,60,4,15.0,0.3,24,0.03333333333333333,0.11666666666666667,0.03333333333333333,0.2,0.03333333333333333,0.1,0.03333333333333333,0.7,False
12.45,0.062,0.039,0.899,16,32,11,0.0,5107,365,13.991780821917805,0.33111415703935776,1520,0.1257098100646172,0.1862149990209516,0.05717642451537106,0.20109653416878795,0.09790483649892304,0.12140199725866455,0.05188956334442922,0.6688858429606422,False
13.6,0.035,0.07200000000000001,0.893,3,39,12,0.0,10129,794,12.756926952141054,0.3059532036726232,3051,0.16289860795735014,0.1711916279988153,0.08875505972948959,0.19103564024089248,0.13288577352157172,0.15095271004047786,0.06476453746667983,0.6940467963273769,False
11.5,0.046,0.026,0.928,56,50,8,10.79,15264,880,17.345454545454544,0.35862159329140464,3947,0.17806603773584906,0.22064989517819705,0.10783542976939203,0.2398453878406709,0.14806079664570232,0.17557651991614254,0.10318396226415094,0.6413784067085954,False
11.86,0.062,0.095,0.843,13,24,11,10.79,8819,440,20.043181818181818,0.4035604943871187,2250,0.2225875949654156,0.2617076766073251,0.13845107155006234,0.29912688513436897,0.21759836716180966,0.2439052046717315,0.1221226896473523,0.5964395056128813,False
14.83,0.031,0.038,0.931,93,21,6,10.79,3687,366,10.073770491803279,0.3425549227013832,1339,0.1529698942229455,0.19826417141307293,0.09167344724708434,0.21589368049905072,0.13506916192026036,0.1708706265256306,0.07160292921074042,0.6574450772986168,False
13.0,0.056,0.025,0.919,0,85,4,0.0,10765,522,20.622605363984675,0.3519739897817,3517,0.13794705062703205,0.18300046446818394,0.04366000928936368,0.18476544356711566,0.10989317231769624,0.1578262888992104,0.05490013934045518,0.6480260102183001,False
12.89,0.078,0.032,0.8909999999999999,5,57,2,0.0,10315,530,19.462264150943398,0.3226369365002424,3856,0.10615608337372756,0.1811924381968008,0.03829374697043141,0.19573436742607853,0.09064469219583132,0.11633543383422197,0.03955404750363548,0.6773630634997576,False
16.25,0.076,0.105,0.82,10,196,7,7.3329999999999975,21001,792,26.516414141414145,0.28208180562830343,7649,0.11966096852530833,0.1498023903623637,0.06009237655349745,0.17927717727727252,0.10856625874958337,0.12599400028570068,0.055806866339698113,0.7179181943716966,False
11.12,0.078,0.052000000000000005,0.871,2,17,1,0.0,1903,131,14.526717557251908,0.3273778244876511,674,0.0977404098791382,0.1581713084603258,0.040987913820283765,0.13347346295323173,0.09353652128218602,0.13925380977404098,0.0394114555964267,0.6726221755123489,False
12.64,0.106,0.034,0.86,5,22,6,0.0,2506,163,15.374233128834355,0.36033519553072624,914,0.1169193934557063,0.14405426975259378,0.04429369513168396,0.2003192338387869,0.09217877094972067,0.12968874700718275,0.0335195530726257,0.6396648044692738,False
16.64,0.054000000000000006,0.035,0.911,2,13,5,0.0,2612,152,17.184210526315788,0.3905053598774885,910,0.14318529862174578,0.16309341500765698,0.04862174578866769,0.223583460949464,0.09800918836140887,0.14280245022970905,0.04211332312404288,0.6094946401225114,False
17.33,0.152,0.057,0.7909999999999999,0,34,3,0.0,4298,191,22.50261780104712,0.3110749185667753,1710,0.10563052582596556,0.15286179618427176,0.04699860400186133,0.17845509539320614,0.09795253606328523,0.12563983248022334,0.05421126105165193,0.6889250814332247,False
13.96,0.065,0.036000000000000004,0.9,2,21,2,0.0,2505,171,14.649122807017546,0.3736526946107784,766,0.11497005988023952,0.2151696606786427,0.04870259481037925,0.2331337325349301,0.09261477045908184,0.13652694610778446,0.05269461077844311,0.6263473053892216,False
28.78,0.059,0.024,0.917,0,35,5,0.0,2869,106,27.066037735849058,0.3363541303590101,1142,0.109794353433252,0.16416869989543395,0.04182642035552457,0.19553851516207732,0.09794353433252004,0.12129661903102125,0.0432206343673754,0.6636458696409899,False
11.78,0.017,0.047,0.936,0,1,2,1.324,8162,1306,6.249617151607963,0.3802989463366822,2229,0.17691742220044107,0.2289879931389365,0.1078167115902965,0.2549620191129625,0.1334231805929919,0.19958343543249205,0.0934819897084048,0.6197010536633178,False
15.61,0.079,0.03,0.8909999999999999,0,17,6,1.324,2355,127,18.543307086614174,0.3617834394904457,975,0.13800424628450106,0.1821656050955414,0.06326963906581741,0.21740976645435245,0.09214437367303607,0.13842887473460722,0.06284501061571125,0.6382165605095542,False
18.97,0.021,0.01,0.969,0,-1,1,5.135,312,37,8.432432432432432,0.3141025641025641,104,0.1282051282051282,0.16666666666666666,0.08974358974358974,0.18269230769230768,0.1153846153846154,0.16987179487179488,0.07371794871794872,0.6858974358974359,False
13.27,0.037000000000000005,0.114,0.8490000000000001,0,12,2,1.023,1321,80,16.5125,0.3202119606358819,420,0.09765329295987887,0.1877365632096896,0.04769114307342922,0.21271763815291445,0.10068130204390613,0.1286903860711582,0.05601816805450417,0.679788039364118,False
12.14,0.059,0.032,0.909,0,29,6,0.0,3179,182,17.467032967032967,0.3696130858760617,1120,0.12960050330292544,0.1934570619691727,0.04466813463353257,0.20572507077697388,0.09342560553633218,0.12739855300408934,0.04403900597672224,0.6303869141239383,False
13.48,0.064,0.024,0.912,0,17,3,0.0,4782,361,13.246537396121886,0.4050606440819741,1418,0.12547051442910914,0.1886240066917608,0.0370138017565872,0.2317022166457549,0.10476787954830613,0.1424090338770389,0.04286909242994563,0.5949393559180259,False
14.56,0.076,0.018000000000000002,0.906,0,16,3,0.0,3189,161,19.80745341614907,0.3722169959234871,1060,0.14330511132016305,0.21448730009407332,0.05957980558168705,0.2254625274380684,0.1022264032612104,0.13860144245845096,0.06271558482282848,0.6277830040765129,False
12.88,0.037000000000000005,0.021,0.942,5,10,6,0.0,2862,261,10.965517241379313,0.4018169112508735,831,0.11740041928721175,0.2124388539482879,0.059748427672955975,0.2414395527603075,0.11774982529699513,0.16002795248078264,0.0506638714185884,0.5981830887491265,False
13.44,0.049,0.062,0.889,0,31,3,0.0,3705,297,12.474747474747474,0.33306342780026993,1272,0.13171390013495274,0.1484480431848853,0.05317139001349527,0.1913630229419703,0.10256410256410256,0.14385964912280702,0.03859649122807018,0.66693657219973,False
15.29,0.077,0.045,0.878,0,24,5,1.588,2994,707,4.234794908062235,0.33567134268537074,950,0.1366065464261857,0.156312625250501,0.06112224448897796,0.18470273881095525,0.11189044756179024,0.15364061456245826,0.04241816967267869,0.6643286573146292,False
13.01,0.059,0.104,0.8370000000000001,2,16,2,1.588,1830,129,14.186046511627907,0.3693989071038251,599,0.1431693989071038,0.16120218579234974,0.05846994535519125,0.192896174863388,0.11639344262295084,0.17868852459016393,0.04043715846994536,0.6306010928961749,False
14.45,0.076,0.055,0.8690000000000001,0,17,5,0.0,2689,196,13.719387755102039,0.3406470806991447,912,0.12830048345109707,0.17441428040163628,0.051320193380438826,0.1718110821866865,0.10859055410933433,0.12197843064336185,0.034585347712904425,0.6593529193008554,False
13.45,0.039,0.051,0.911,5,13,3,0.0,2071,158,13.10759493670886,0.3399323998068566,670,0.14437469821342347,0.1994205697730565,0.07870593915982617,0.18976339932399808,0.1269917914051183,0.17769193626267504,0.04876871076774505,0.6600676001931434,False
17.8,0.065,0.034,0.901,0,91,4,0.0,6027,268,22.488805970149254,0.3348266135722582,2261,0.11149825783972124,0.16874066699850673,0.05425584868093579,0.1954537912726066,0.11282561805209887,0.14285714285714285,0.05807200929152149,0.6651733864277418,False
14.04,0.081,0.061,0.858,6,12,8,0.0,1965,113,17.389380530973447,0.3297709923664122,731,0.1272264631043257,0.161323155216285,0.03867684478371501,0.21424936386768448,0.08956743002544529,0.11399491094147585,0.027989821882951654,0.6702290076335877,False
12.23,0.04,0.032,0.928,0,20,2,0.0,3933,343,11.466472303206995,0.32595982710399185,1352,0.1497584541062802,0.18204932621408595,0.07322654462242563,0.186371726417493,0.11848461734045256,0.14619883040935672,0.05517416730231376,0.6740401728960081,False
16.08,0.108,0.069,0.8220000000000001,0,38,7,0.0,3194,113,28.26548672566372,0.3584846587351284,1095,0.11865998747651847,0.19661865998747646,0.04602379461490294,0.19912335629304947,0.10144020037570443,0.13901064495929868,0.05103318722604884,0.6415153412648716,False
21.44,0.09,0.049,0.862,0,9,4,0.0,1399,53,26.396226415094336,0.3488205861329521,525,0.10578984989278056,0.17441029306647604,0.032880629020729094,0.182987848463188,0.09363831308077196,0.13080771979985706,0.03788420300214439,0.6511794138670479,False
17.09,0.101,0.036000000000000004,0.8640000000000001,3,10,8,0.0,1534,71,21.605633802816897,0.3722294654498045,584,0.1623207301173403,0.17796610169491525,0.06649282920469361,0.20208604954367665,0.11734028683181225,0.15710560625814862,0.04302477183833117,0.6277705345501956,False
15.72,0.118,0.028,0.853,0,8,5,0.0,2659,147,18.08843537414966,0.3809702895825498,936,0.14855208725084618,0.18503196690485146,0.06468597216998871,0.21173373448664912,0.10718315156073713,0.15080857465212485,0.07484016547574276,0.6190297104174503,False
13.95,0.064,0.019,0.917,2,12,5,0.0,3126,184,16.98913043478261,0.3358925143953935,1005,0.09213051823416507,0.17178502879078694,0.0399872040946897,0.20313499680102368,0.09117082533589252,0.12859884836852206,0.03390914907229686,0.6641074856046065,False
14.56,0.104,0.066,0.831,0,5,5,1.137,660,39,16.923076923076927,0.3075757575757576,247,0.07575757575757576,0.15757575757575756,0.01818181818181818,0.19090909090909086,0.0803030303030303,0.1106060606060606,0.02424242424242424,0.6924242424242424,False
13.27,0.048,0.071,0.8809999999999999,2,13,6,1.137,1368,80,17.1,0.3523391812865497,438,0.12792397660818713,0.16812865497076024,0.06432748538011697,0.19298245614035087,0.11476608187134504,0.18421052631578946,0.06652046783625731,0.6476608187134503,False
14.36,0.062,0.04,0.898,2,85,3,0.0,4098,175,23.417142857142853,0.3299170326988775,1612,0.12542703757930698,0.1698389458272328,0.06149341142020497,0.20351390922401166,0.10297706198145436,0.1268911664226452,0.052220595412396285,0.6700829673011225,False
12.87,0.05,0.018000000000000002,0.932,14,33,5,5.294,14188,1752,8.098173515981735,0.441852269523541,3624,0.2070764025937412,0.29306456160135325,0.12750211446292642,0.3027206089653228,0.1669720890893713,0.2351987595150832,0.12263884973216806,0.5581477304764589,False
14.89,0.08199999999999999,0.046,0.872,6,27,5,5.294,7079,409,17.3080684596577,0.31755897725667465,2341,0.1203559824834016,0.1726232518717333,0.05650515609549371,0.19564910298064692,0.0947873993501907,0.12134482271507276,0.04887696002260206,0.6824410227433253,False
13.17,0.027000000000000003,0.047,0.927,4,13,4,0.0,2758,174,15.850574712643676,0.3303118201595359,1013,0.1359680928208847,0.16860043509789702,0.06200145032632344,0.20812182741116755,0.1113125453226976,0.14176939811457578,0.07904278462654098,0.6696881798404641,False
12.08,0.051,0.035,0.914,10,32,5,5.193,7482,413,18.116222760290558,0.34816893878642075,2223,0.1458166265704357,0.19139267575514568,0.09208767709168672,0.20048115477145148,0.11133386794974606,0.1442127773322641,0.06228281208233093,0.6518310612135793,False
13.17,0.067,0.041,0.892,8,50,6,5.193,7103,349,20.352435530085963,0.34886667605237226,2249,0.1985076728143038,0.2073771645783472,0.057862874841616216,0.18442911445867946,0.12529916936505706,0.14177108264113755,0.08250035196395887,0.6511333239476278,False
10.59,0.05,0.067,0.883,7,48,8,5.193,5771,350,16.48857142857143,0.3207416392306359,1985,0.15352625194940214,0.19476693813897072,0.06359383122509098,0.15023392826199966,0.10830012129613584,0.12788078322647722,0.05562294229769537,0.6792583607693641,False
22.37,0.0,0.056,0.944,0,-1,8,3.783,205,27,7.592592592592593,0.4341463414634146,49,0.2878048780487805,0.2780487804878049,0.22439024390243906,0.24390243902439024,0.2195121951219512,0.2878048780487805,0.09268292682926828,0.5658536585365854,False
13.9,0.087,0.037000000000000005,0.8759999999999999,17,26,6,0.0,3722,206,18.067961165048548,0.3790972595378829,1362,0.14588930682428802,0.18860827512090275,0.058570660934981186,0.2058033315421816,0.11149919398173024,0.16657710908113918,0.06206340677055346,0.6209027404621171,False
14.51,0.154,0.022,0.8240000000000001,3,29,3,1.859,3627,335,10.826865671641785,0.3620071684587813,1176,0.13675213675213674,0.19547835676867936,0.049903501516404734,0.2084367245657568,0.10311552247036118,0.13730355665839536,0.03970223325062035,0.6379928315412187,False
17.21,0.03,0.07,0.9,0,14,4,0.0,1598,91,17.560439560439562,0.3591989987484355,497,0.09824780976220276,0.16332916145181478,0.03504380475594493,0.2340425531914893,0.08886107634543179,0.123279098873592,0.04005006257822278,0.6408010012515645,False
15.4,0.098,0.039,0.8640000000000001,3,8,6,0.0,1468,80,18.35,0.3344686648501363,483,0.1444141689373297,0.18664850136239786,0.07425068119891008,0.1784741144414169,0.12329700272479566,0.15940054495912806,0.07084468664850138,0.6655313351498637,False
13.16,0.048,0.031,0.921,7,36,11,1.61,4474,275,16.26909090909091,0.30688421993741616,1554,0.14014304872597227,0.1745641484130532,0.059231113097898976,0.1709879302637461,0.0976754582029504,0.12181493071077334,0.05498435404559678,0.6931157800625838,False
14.09,0.08199999999999999,0.023,0.895,0,40,8,1.61,6216,763,8.146788990825687,0.3473294723294723,2136,0.12146074646074645,0.16924066924066924,0.0378056628056628,0.18564993564993565,0.10987773487773488,0.13690476190476192,0.039897039897039896,0.6526705276705277,False
13.08,0.096,0.07,0.8340000000000001,11,41,5,1.61,3268,202,16.178217821782177,0.3445532435740514,1125,0.11291309669522645,0.1569767441860465,0.03335373317013464,0.20104039167686652,0.10281517747858017,0.15299877600979192,0.04253365973072215,0.6554467564259485,False
9.22,0.078,0.029,0.893,2,35,4,1.61,5391,364,14.81043956043956,0.3689482470784641,1345,0.1200148395473938,0.2172138749768132,0.04637358560563904,0.20979410127991094,0.09682804674457428,0.1361528473381562,0.03487293637544055,0.6310517529215358,False
11.6,0.07400000000000001,0.078,0.847,0,136,6,1.61,9653,529,18.247637051039696,0.3878586967782037,3379,0.12317414275354813,0.1847094167616285,0.04682482129907802,0.2119548326944991,0.13032217963327464,0.16771987983010464,0.035222210711695845,0.6121413032217964,False
13.33,0.038,0.058,0.903,7,29,3,1.61,5725,677,8.45642540620384,0.3753711790393013,1856,0.1262882096069869,0.18812227074235807,0.06235807860262009,0.18899563318777293,0.07790393013100437,0.12558951965065498,0.04978165938864629,0.6246288209606987,False
12.95,0.081,0.046,0.873,9,37,5,1.61,5418,623,8.696629213483146,0.4066076042820229,1729,0.13473606496862311,0.20505721668512367,0.06902916205241788,0.22388335179032853,0.1212624584717608,0.16795865633074936,0.06146179401993356,0.5933923957179772,False
15.02,0.05,0.114,0.836,5,11,6,1.61,1328,71,18.70422535211268,0.3411144578313253,466,0.11596385542168675,0.18599397590361447,0.045180722891566265,0.19201807228915665,0.07756024096385543,0.12575301204819278,0.046686746987951805,0.6588855421686747,False
11.78,0.037000000000000005,0.036000000000000004,0.927,10,34,5,1.61,9128,617,14.794165316045381,0.33380806310254163,3340,0.11820771253286592,0.1814198071866784,0.04973707274320771,0.19314198071866784,0.09684487291849254,0.12215162138475022,0.050284837861524975,0.6661919368974584,False
11.29,0.054000000000000006,0.069,0.878,2,38,7,1.61,7579,524,14.463740458015268,0.3397545850376039,2341,0.11017284602190262,0.18656814883229972,0.05686766064124555,0.21361657210713814,0.09935347671196727,0.12890882702203454,0.041298324317192235,0.6602454149623961,False
11.81,0.058,0.03,0.912,0,33,7,1.61,5086,363,14.011019283746554,0.35273299252850965,1665,0.11207235548564687,0.1972080220212348,0.053480141565080616,0.22158867479355093,0.10833661030279196,0.1460872984663783,0.05898545025560361,0.6472670074714904,False
12.38,0.066,0.037000000000000005,0.897,4,16,4,1.61,5893,315,18.707936507936516,0.3565246903105379,1709,0.1257424062446971,0.20855251993891052,0.05498048532156796,0.207534362803326,0.10351264211776684,0.15102664177838113,0.050568471067368066,0.6434753096894621,False
19.4,0.044,0.019,0.937,3,32,5,2.367,3543,976,3.630122950819672,0.3104713519616145,1200,0.15664690939881454,0.1685012701100762,0.08975444538526672,0.18317809765735246,0.13322043465989275,0.1493084956251764,0.06378775049393169,0.6895286480383855,False
15.07,0.064,0.115,0.821,11,150,2,2.367,5202,219,23.75342465753425,0.3073817762399077,1951,0.10880430603613994,0.1395617070357555,0.050941945405613226,0.1847366397539408,0.09457900807381776,0.11457131872356785,0.03825451749327182,0.6926182237600923,False
19.1,0.095,0.065,0.84,2,10,2,2.367,2602,248,10.491935483870966,0.3643351268255188,904,0.1579554189085319,0.19561875480399693,0.06341275941583398,0.2048424289008455,0.08800922367409685,0.1210607225211376,0.034588777863182166,0.6356648731744812,False
13.51,0.049,0.056,0.894,0,24,6,2.367,3005,307,9.788273615635179,0.3158069883527454,1148,0.11580698835274544,0.14908485856905154,0.05158069883527455,0.16838602329450916,0.0821963394342762,0.12013311148086522,0.03926788685524126,0.6841930116472545,False
13.77,0.07,0.12,0.8109999999999999,12,29,10,2.367,5173,417,12.405275779376499,0.3363618789870481,1745,0.13609124299246084,0.17166054513821766,0.06901217861975642,0.2049101101875121,0.10844770925961723,0.13029190025130485,0.06147303305625362,0.6636381210129518,False
16.75,0.066,0.015,0.919,0,7,6,2.367,1264,97,13.030927835051546,0.3560126582278481,390,0.16139240506329114,0.2175632911392405,0.07436708860759493,0.2215189873417721,0.1194620253164557,0.14556962025316456,0.06645569620253164,0.6439873417721519,False
13.29,0.054000000000000006,0.142,0.805,0,21,4,0.0,3237,229,14.135371179039302,0.3042940994748224,1249,0.10410874266295952,0.14334260117392647,0.04324992276799506,0.16774791473586653,0.0920605498918752,0.12944084028421374,0.0364535063330244,0.6957059005251776,False
10.87,0.116,0.029,0.855,0,27,4,0.0,5308,510,10.407843137254902,0.3214016578749058,1600,0.12622456669178594,0.17840994724943482,0.05764883195177091,0.1991333835719669,0.11266013564431047,0.14318010550113036,0.04841748304446119,0.6785983421250942,False
15.81,0.056,0.059,0.885,6,12,5,0.0,2078,151,13.76158940397351,0.3931665062560154,657,0.10635226179018288,0.2021174205967277,0.03801732435033686,0.2223291626564004,0.09865255052935516,0.14148219441770934,0.03657362848893166,0.6068334937439845,False
11.38,0.067,0.152,0.7809999999999999,0,17,4,0.0,2839,147,19.312925170068027,0.3613948573441352,1062,0.1222261359633674,0.1852765058119056,0.04614300810144417,0.1958436069038393,0.1039098274040155,0.13525889397675234,0.042972877773864035,0.6386051426558648,False
15.48,0.049,0.025,0.926,0,24,4,0.0,2333,160,14.58125,0.3630518645520789,739,0.1251607372481783,0.17916845263609088,0.053579082726103726,0.2168881268752679,0.12216030861551652,0.15902271753107586,0.052293184740677234,0.6369481354479212,False
14.35,0.075,0.04,0.885,2,9,2,0.0,1061,70,15.157142857142857,0.3459000942507069,347,0.10461828463713478,0.2007540056550424,0.03298774740810556,0.2092365692742696,0.09330819981149856,0.13100848256361922,0.033930254476908575,0.6540999057492931,False
14.29,0.096,0.045,0.8590000000000001,0,28,9,0.0,3036,384,7.90625,0.38899868247694336,988,0.14097496706192358,0.213768115942029,0.05994729907773385,0.21640316205533602,0.10474308300395258,0.13405797101449274,0.0533596837944664,0.6110013175230566,False
13.42,0.095,0.033,0.871,0,23,3,0.0,5290,287,18.43205574912892,0.3544423440453686,2095,0.11455576559546315,0.13799621928166353,0.05330812854442344,0.18620037807183365,0.10170132325141776,0.14026465028355387,0.04328922495274102,0.6455576559546314,False
11.68,0.054000000000000006,0.03,0.916,0,17,3,0.0,3848,334,11.520958083832335,0.3575883575883576,1281,0.10187110187110188,0.1598232848232848,0.04391891891891892,0.2091995841995842,0.09563409563409564,0.13175675675675674,0.04651767151767152,0.6424116424116424,False
16.87,0.053,0.069,0.878,0,30,5,0.0,5594,1344,4.162202380952381,0.3344654987486593,2046,0.11083303539506614,0.1417590275294959,0.0470146585627458,0.17268501966392566,0.08973900607794065,0.1464068644976761,0.03736145870575617,0.6655345012513407,False
14.19,0.059,0.05,0.8909999999999999,3,34,8,1.391,1818,108,16.833333333333332,0.385038503850385,556,0.17986798679867988,0.2381738173817381,0.06600660066006599,0.23102310231023104,0.14136413641364134,0.16996699669966994,0.04235423542354235,0.6149614961496149,False
10.99,0.059,0.069,0.872,0,12,13,1.391,1340,171,7.8362573099415185,0.33059701492537313,461,0.12835820895522387,0.14850746268656714,0.07388059701492537,0.21044776119402986,0.11119402985074626,0.14850746268656714,0.07238805970149254,0.6694029850746268,False
14.01,0.091,0.053,0.856,0,36,16,4.197,9875,806,12.251861042183625,0.32718987341772154,3098,0.1538227848101266,0.1800506329113924,0.07848101265822785,0.19372151898734172,0.117873417721519,0.1518987341772152,0.06713924050632912,0.6728101265822785,False
14.21,0.052000000000000005,0.026,0.922,0,13,13,1.327,2153,198,10.873737373737374,0.3362749651648862,670,0.12679981421272646,0.2169066418950302,0.06641895030190433,0.21319089642359496,0.10218300046446817,0.12865768694844404,0.04412447747329308,0.6637250348351138,False
15.48,0.069,0.013,0.918,0,15,2,1.1840000000000002,3186,242,13.165289256198347,0.3747645951035782,1075,0.14657878217200251,0.17576898932831134,0.04551161330822348,0.17263025737602009,0.11016949152542373,0.15756434400502198,0.03923414940364093,0.6252354048964218,False
